Neighborhood,Adress,Apartment,House,Price,Rooms,Baths,Sq Ft,Sq Ft Lot,Year Built,View,Fire Place,Levels,Attached Garage,Total Parking Space,Pool
Playa-del-Rey,707 Marr St Unit 202,1,0,1100000.0,2.0,2.0,1133.0,1133.0,1984.0,1,1,1,0,0.0,0
Playa-del-Rey,3745 Beethoven St,0,1,1650000.0,5.0,2.0,2926.0,5227.0,1947.0,0,0,1,0,0.0,0
Playa-del-Rey,8210 Rayford Dr,0,1,2740000.0,6.0,4.0,3026.0,5227.0,1946.0,1,1,1,0,0.0,0
Playa-del-Rey,3948 Walgrove Ave,0,1,2212500.0,6.0,4.0,2918.0,6534.0,1942.0,1,0,1,0,0.0,0
Playa-del-Rey,824 Venice Blvd,0,1,1900000.0,3.0,3.0,1974.0,3049.0,2006.0,0,0,2,1,2.0,0
Playa-del-Rey,241 Windward Ave,0,1,2800000.0,3.0,3.0,2152.0,2614.0,1912.0,1,1,1,0,0.0,0
Playa-del-Rey,221 Whiting St Unit 2,1,0,1143000.0,3.0,4.0,1685.0,1685.0,1992.0,0,1,3,1,2.0,0
Playa-del-Rey,445 Washington Blvd Unit 2,1,0,780000.0,2.0,1.0,788.0,788.0,1978.0,1,0,1,0,0.0,0
Playa-del-Rey,8180 Manitoba St Unit 325,1,0,1173000.0,2.0,2.0,1684.0,1684.0,1981.0,1,1,1,0,0.0,0
Playa-del-Rey,8117 Kenyon Ave,0,1,1925000.0,4.0,3.0,2016.0,5663.0,1946.0,1,1,1,0,0.0,0
Playa-del-Rey,1311 Pearl St,0,1,2220000.0,2.0,1.0,1296.0,5663.0,1927.0,1,1,1,0,3.0,0
Playa-del-Rey,140 Ocean Park Blvd Unit 529,1,0,1560000.0,2.0,2.0,1427.0,1427.0,1987.0,1,1,1,0,0.0,0
Playa-del-Rey,306 Bora Way Unit 108,1,0,950000.0,2.0,2.0,1492.0,1492.0,1978.0,1,0,1,0,0.0,0
Playa-del-Rey,2960 Neilson Way Unit 303,1,0,1110000.0,1.0,2.0,1115.0,1115.0,1980.0,1,1,1,0,0.0,0
Playa-del-Rey,210 Whiting St Unit G,1,0,1315000.0,3.0,3.0,1674.0,1674.0,2003.0,0,1,3,1,2.0,0
Playa-del-Rey,630 Raymond Ave Unit 5,1,0,1375000.0,3.0,2.0,1277.0,1277.0,1973.0,1,0,1,0,0.0,0
Playa-del-Rey,1018 Cedar St,0,1,2550000.0,2.0,2.0,1654.0,5227.0,1940.0,0,0,1,0,0.0,0
Playa-del-Rey,310 Washington Blvd Unit 206,1,0,1600000.0,3.0,3.0,1960.0,1960.0,2012.0,0,1,1,0,0.0,0
Playa-del-Rey,7740 Redlands St Unit M2076,1,0,500000.0,1.0,1.0,710.0,710.0,1971.0,1,0,1,0,0.0,0
Playa-del-Rey,8640 Gulana Ave Unit K2020,1,0,605000.0,3.0,2.0,1294.0,1294.0,1971.0,1,0,1,0,0.0,0
Playa-del-Rey,8300 Creighton Ave,0,1,1605000.0,3.0,2.0,1570.0,7405.0,1946.0,1,1,1,0,0.0,0
Playa-del-Rey,419 Sunridge St,1,0,1330000.0,3.0,3.0,1745.0,1745.0,1977.0,1,1,2,1,2.0,0
Playa-del-Rey,125 Park Pl,0,1,1422000.0,2.0,2.0,1512.0,2178.0,1970.0,0,0,1,0,0.0,0
Playa-del-Rey,3400 Greenwood Ave,0,1,2275000.0,3.0,2.0,2297.0,11761.2,1953.0,1,0,2,1,2.0,0
Playa-del-Rey,20 Ocean Park Blvd Unit 22,1,0,2525000.0,3.0,3.0,2468.0,2468.0,1987.0,1,1,1,0,0.0,0
Playa-del-Rey,8129 Kenyon Ave,0,1,1685000.0,3.0,2.0,2003.0,5663.0,1946.0,0,0,1,0,0.0,0
Playa-del-Rey,7313 Earldom Ave,0,1,2100000.0,5.0,4.0,2480.0,4792.0,1953.0,1,1,1,0,0.0,0
Playa-del-Rey,17 S Venice Blvd,0,1,1700000.0,2.0,2.0,1008.0,2614.0,1908.0,1,0,1,0,0.0,0
Playa-del-Rey,24 Yawl St Unit 2,1,0,1865000.0,3.0,4.0,1600.0,1600.0,1972.0,1,0,1,0,0.0,0
Playa-del-Rey,8687 Falmouth Ave Unit 101,1,0,950000.0,2.0,3.0,1338.0,1338.0,1983.0,1,1,1,0,0.0,0
Playa-del-Rey,415 Sunridge St,1,0,1300000.0,3.0,3.0,1745.0,1745.0,1977.0,0,1,2,1,2.0,0
Playa-del-Rey,7501 Earldom Ave,0,1,1725000.0,4.0,2.0,1594.0,1942.0,1942.0,1,1,1,0,0.0,0
Playa-del-Rey,18 Privateer St Unit 3,1,0,1725000.0,2.0,3.0,1752.0,1752.0,1974.0,1,1,3,0,2.0,0
Playa-del-Rey,650 Pacific St Unit 4,1,0,1600000.0,2.0,3.0,1490.0,1490.0,1989.0,1,1,1,0,0.0,0
Playa-del-Rey,717 Raymond Ave Unit 6,1,0,735000.0,2.0,1.0,668.0,668.0,1958.0,1,0,1,0,0.0,0
Playa-del-Rey,235 Main St Unit 320,1,0,1515000.0,2.0,2.0,1366.0,1366.0,1989.0,1,0,1,0,0.0,0
Playa-del-Rey,1325 Cedar St,0,1,3710000.0,4.0,3.0,2393.0,6098.0,2019.0,0,0,1,0,0.0,0
Playa-del-Rey,4337 Marina City Dr Unit 1043,1,0,495000.0,1.0,1.0,935.0,935.0,1972.0,1,0,1,0,0.0,0
Playa-del-Rey,3803 Via Dolce,0,1,3250000.0,4.0,4.0,4010.0,3049.0,1989.0,1,0,1,0,0.0,0
Playa-del-Rey,325 Brooks Ave,0,1,3425000.0,3.0,4.0,2296.0,5227.0,1907.0,0,0,1,0,0.0,0
Playa-del-Rey,7844 W 80th St,0,1,1565000.0,2.0,2.0,1299.0,5227.0,1963.0,1,0,1,0,0.0,0
Playa-del-Rey,633 California Ave,0,1,3300000.0,4.0,2.0,1882.0,10890.0,1912.0,0,0,1,0,0.0,0
Playa-del-Rey,7742 Redlands St Unit H1026,1,0,700000.0,2.0,2.0,1050.0,1050.0,1971.0,0,0,1,0,0.0,0
Playa-del-Rey,112 Galleon St,1,0,2000000.0,3.0,4.0,2135.0,2135.0,2005.0,1,1,3,1,2.0,0
Playa-del-Rey,8327 Holy Cross Pl,0,1,1090000.0,2.0,1.0,825.0,4792.0,1948.0,0,0,1,0,2.0,0
Playa-del-Rey,12917 Rubens Ave,0,1,2601217.0,4.0,4.0,2328.0,5227.0,1950.0,0,0,1,0,0.0,0
Playa-del-Rey,8740 Tuscany Ave Unit 211,1,0,499000.0,1.0,1.0,782.0,782.0,1971.0,0,1,1,0,1.0,0
Playa-del-Rey,738 Main St Unit 103,1,0,845000.0,2.0,2.0,1258.0,1258.0,1979.0,1,1,1,0,2.0,0
Playa-del-Rey,7830 Paseo Del Rey Unit 2,1,0,810000.0,2.0,3.0,1136.0,1136.0,1962.0,0,0,1,0,0.0,0
Playa-del-Rey,310 W Imperial Ave Unit 4,1,0,915000.0,2.0,3.0,1331.0,1331.0,1979.0,0,0,3,0,2.0,0
Playa-del-Rey,2818 Pearl St,0,1,2915000.0,3.0,3.0,2400.0,7841.0,2003.0,0,0,1,0,0.0,0
Playa-del-Rey,662 Vernon Ave,0,1,1520000.0,2.0,1.0,790.0,4792.0,1919.0,0,0,1,0,0.0,0
Playa-del-Rey,7857 W Manchester Ave Unit 210,1,0,720000.0,2.0,2.0,760.0,760.0,2011.0,1,0,3,1,2.0,0
Playa-del-Rey,8162 Manitoba St Unit 106,1,0,830000.0,2.0,2.0,1197.0,1197.0,1979.0,1,1,1,0,0.0,0
Playa-del-Rey,654 Pier Ave Unit A,1,0,1437278.0,2.0,3.0,1703.0,1703.0,1979.0,1,1,1,0,0.0,0
Playa-del-Rey,831 Commonwealth Ave,0,1,1573000.0,2.0,1.0,948.0,3920.0,1946.0,0,0,1,0,0.0,0
Playa-del-Rey,417 W Mariposa Ave,0,1,1505115.0,3.0,2.0,1546.0,3920.0,1940.0,1,0,1,1,1.0,0
Playa-del-Rey,7 Fleet St Unit 203,1,0,1880000.0,3.0,2.0,1186.0,1186.0,1968.0,1,0,1,0,0.0,0
Playa-del-Rey,8675 Falmouth Ave Unit 202,1,0,591500.0,1.0,1.0,673.0,673.0,1983.0,1,1,1,0,0.0,0
Playa-del-Rey,8640 Gulana Ave Unit J3016,1,0,775000.0,3.0,2.0,1228.0,1228.0,1971.0,1,0,1,0,0.0,0
Playa-del-Rey,700 Main St Unit 10,1,0,1612163.0,2.0,2.0,1948.0,1948.0,2008.0,0,1,1,0,0.0,0
Playa-del-Rey,355 Pershing Dr Unit A,1,0,1490000.0,2.0,3.0,2056.0,2056.0,1979.0,1,1,2,1,2.0,0
Playa-del-Rey,2222 5th St Unit 303,1,0,1550219.0,2.0,2.0,1397.0,1397.0,1990.0,0,0,1,0,0.0,0
Playa-del-Rey,1023 Pleasantview Ave,0,1,1805000.0,3.0,2.0,1123.0,3920.0,1953.0,0,0,1,0,0.0,0
Playa-del-Rey,8515 Falmouth Ave Unit 218,1,0,665000.0,1.0,2.0,855.0,855.0,1984.0,0,1,1,0,0.0,0
Playa-del-Rey,741 Navy St,0,1,1485000.0,5.0,2.0,1491.0,1742.0,1928.0,0,0,1,0,0.0,0
Playa-del-Rey,524 Rialto Ave,0,1,5650000.0,4.0,5.0,3400.0,4792.0,2009.0,1,0,1,0,0.0,0
Playa-del-Rey,2911 4th St Unit 114,1,0,1291000.0,3.0,3.0,1513.0,1513.0,1979.0,1,0,1,0,0.0,0
Playa-del-Rey,210 Linnie Canal,0,1,7450000.0,4.0,6.0,4750.0,3485.0,2022.0,1,0,3,1,2.0,0
Playa-del-Rey,240 Howland Canal,0,1,2500000.0,3.0,3.0,2005.0,2614.0,1981.0,1,1,1,0,0.0,0
Playa-del-Rey,7611 Rindge Ave,0,1,3350000.0,5.0,5.0,3966.0,4792.0,1957.0,1,1,2,1,4.0,0
Playa-del-Rey,8515 Falmouth Ave Unit 416,1,0,860000.0,2.0,2.0,1168.0,1168.0,1984.0,1,1,1,0,0.0,0
Playa-del-Rey,7841 W 83rd St,0,1,1260000.0,3.0,3.0,1770.0,4356.0,1966.0,1,1,2,1,2.0,0
Playa-del-Rey,130 Ocean Park Blvd Unit 315,1,0,2225000.0,2.0,2.0,1367.0,1367.0,1987.0,1,0,1,0,0.0,0
Playa-del-Rey,4140 Glencoe Ave Unit 202,1,0,988000.0,2.0,2.0,1072.0,1072.0,2016.0,1,0,1,0,0.0,0
Playa-del-Rey,400 Richmond St Unit 2,1,0,1201762.0,3.0,3.0,1395.0,1395.0,1990.0,1,1,3,1,2.0,0
Playa-del-Rey,679 Washington Blvd,0,1,2050000.0,3.0,3.0,2869.0,2178.0,1990.0,1,0,1,0,0.0,0
Playa-del-Rey,636 Loma Vista St,0,1,2140000.0,3.0,3.0,2007.0,6970.0,1948.0,1,1,1,0,2.0,0
Playa-del-Rey,4048 Lyceum Ave,0,1,1315000.0,2.0,1.0,922.0,4792.0,1942.0,0,0,1,0,0.0,0
Playa-del-Rey,7740 Redlands St Unit G3092,1,0,511113.0,1.0,1.0,672.0,672.0,1971.0,1,0,1,0,0.0,0
Playa-del-Rey,4350 Glencoe Ave Unit 3,1,0,1265000.0,2.0,3.0,1866.0,1866.0,1974.0,1,1,1,0,0.0,0
Playa-del-Rey,1714 Oak St,0,1,2200000.0,2.0,1.0,1187.0,6970.0,1935.0,0,1,1,0,0.0,0
Playa-del-Rey,4337 Marina City Dr Unit 747,1,0,530000.0,1.0,1.0,935.0,935.0,1972.0,1,0,1,0,0.0,0
Playa-del-Rey,8687 Falmouth Ave Unit 103,1,0,872500.0,2.0,3.0,1093.0,1093.0,1983.0,0,0,1,0,0.0,0
Playa-del-Rey,8820 Villanova Ave,0,1,1600000.0,5.0,3.0,2100.0,7841.0,1953.0,0,1,1,0,0.0,0
Playa-del-Rey,8147 Chase Ave,0,1,1480000.0,3.0,2.0,1550.0,6098.0,1946.0,0,1,1,0,0.0,0
Playa-del-Rey,1712 Abbot Kinney Blvd Unit 1/2,0,1,1900000.0,2.0,3.0,1880.0,2614.0,2006.0,1,1,1,0,0.0,0
Playa-del-Rey,731 Nowita Pl,0,1,1915000.0,2.0,1.0,814.0,3049.0,1922.0,1,0,1,0,0.0,0
Playa-del-Rey,614 Loma Vista St,0,1,2500000.0,3.0,2.0,1422.0,11761.2,1940.0,1,0,1,0,2.0,0
Playa-del-Rey,8430 Fordham Rd,0,1,1420000.0,4.0,3.0,1816.0,3920.0,1946.0,0,1,1,0,0.0,0
Playa-del-Rey,12957 Bonaparte Ave Unit 5,1,0,888000.0,2.0,2.0,1127.0,1127.0,1976.0,1,1,3,1,2.0,0
Playa-del-Rey,6817 W 88th St,0,1,1295000.0,3.0,2.0,1348.0,5663.0,1946.0,0,1,1,0,0.0,0
Playa-del-Rey,8330 Zitola Ter,0,1,1825000.0,3.0,2.0,1880.0,5663.0,1959.0,1,0,1,0,0.0,0
Playa-del-Rey,2935 11th St,0,1,3052820.0,5.0,3.0,2924.0,5663.0,2004.0,1,0,1,0,0.0,0
Playa-del-Rey,6613 W 88th St,0,1,1355000.0,3.0,2.0,1246.0,5227.0,1946.0,0,1,1,0,2.0,0
Playa-del-Rey,3101 5th St Unit 6,1,0,1008725.0,2.0,2.0,961.0,961.0,1972.0,1,1,1,0,0.0,0
Playa-del-Rey,2307 Oakwood Ave,0,1,1995000.0,3.0,4.0,2406.0,1307.0,2008.0,1,0,1,0,0.0,0
Playa-del-Rey,770 W Imperial Ave Unit 86,1,0,400000.0,1.0,1.0,731.0,731.0,1966.0,1,0,1,0,0.0,0
Playa-del-Rey,229 W Sycamore Ave,0,1,1600000.0,3.0,3.0,1667.0,6534.0,1949.0,0,1,1,0,2.0,0
Playa-del-Rey,4263 Lyceum Ave,0,1,1870000.0,3.0,2.0,1842.0,4356.0,1948.0,0,0,1,0,0.0,0
Playa-del-Rey,7740 Redlands St Unit G3085,1,0,715000.0,2.0,2.0,1048.0,1048.0,1971.0,1,0,1,0,2.0,0
Playa-del-Rey,338 Rennie Ave Unit A,0,1,2625000.0,4.0,3.0,2474.0,1742.0,2014.0,1,0,1,0,0.0,0
Playa-del-Rey,8300 Manitoba St Unit 116,1,0,750000.0,2.0,2.0,940.0,940.0,1984.0,1,1,1,0,0.0,0
Playa-del-Rey,630 Rose Ave Unit 5,1,0,1294000.0,1.0,2.0,1260.0,1260.0,1989.0,1,0,1,0,0.0,0
Playa-del-Rey,732 Vernon Ave,0,1,3750000.0,3.0,5.0,3591.0,4792.0,2014.0,1,1,1,0,0.0,0
Playa-del-Rey,8640 Gulana Ave Unit K1018,1,0,638000.0,2.0,2.0,1040.0,1040.0,1971.0,1,0,1,0,0.0,0
Playa-del-Rey,602 Arena St,0,1,1489000.0,3.0,1.0,1248.0,6970.0,1926.0,1,0,1,0,2.0,0
Playa-del-Rey,230 Sherman Canal,0,1,2000000.0,2.0,2.0,713.0,2614.0,1921.0,1,1,1,0,0.0,0
Playa-del-Rey,2960 Neilson Way Unit 103,1,0,1249000.0,2.0,2.0,1229.0,1229.0,1980.0,1,1,1,0,0.0,0
Playa-del-Rey,3827 Lyceum Ave,0,1,1970000.0,3.0,2.0,1813.0,4792.0,1924.0,0,0,1,0,0.0,0
Playa-del-Rey,135 Waterview St,0,1,3800000.0,6.0,5.0,4913.0,5227.0,1948.0,1,1,1,0,0.0,0
Playa-del-Rey,8180 Manitoba St Unit 132,1,0,789000.0,2.0,2.0,1268.0,1268.0,1981.0,0,1,1,0,0.0,0
Playa-del-Rey,2447 3rd St,0,1,3769000.0,2.0,2.0,1914.0,7405.0,1949.0,1,0,1,0,0.0,0
Playa-del-Rey,4265 Marina City Dr Unit 1107,1,0,535000.0,1.0,1.0,935.0,935.0,1972.0,1,0,1,0,0.0,0
Playa-del-Rey,700 Main St Unit 3,1,0,1512767.0,2.0,2.0,1660.0,1660.0,2008.0,1,1,1,0,0.0,0
Playa-del-Rey,2912 11th St Unit 6,1,0,801493.0,2.0,1.0,684.0,684.0,1963.0,1,0,1,0,0.0,0
Playa-del-Rey,246 Dimmick Ave,0,1,2650000.0,3.0,2.0,1747.0,3920.0,1947.0,0,0,1,0,0.0,0
Playa-del-Rey,459 28th Ave,0,1,4900000.0,4.0,5.0,3850.0,3920.0,2022.0,1,1,1,0,0.0,0
Playa-del-Rey,4105 Pacific Ave Unit 7,1,0,2195000.0,2.0,3.0,1655.0,1655.0,1973.0,1,1,1,0,0.0,0
Playa-del-Rey,8600 Tuscany Ave Unit 412,1,0,885000.0,2.0,2.0,1143.0,1143.0,1981.0,1,1,1,0,2.0,0
Playa-del-Rey,4335 Marina City Dr Unit 534,1,0,530000.0,1.0,1.0,935.0,935.0,1972.0,1,0,1,0,0.0,0
Playa-del-Rey,4316 Marina City Dr Unit 125,1,0,499000.0,1.0,1.0,935.0,935.0,1972.0,1,0,1,0,0.0,0
Playa-del-Rey,116 W Oak Ave,0,1,1410000.0,2.0,1.0,1161.0,6534.0,1947.0,1,1,1,0,1.0,0
Playa-del-Rey,3724 May St,0,1,1625000.0,3.0,2.0,1267.0,5663.0,1941.0,0,0,1,0,0.0,0
Playa-del-Rey,25 Hurricane St Unit 3,1,0,1195000.0,2.0,3.0,1371.0,1371.0,1981.0,1,0,1,0,0.0,0
Playa-del-Rey,2515 Euclid St,0,1,2250000.0,2.0,3.0,1604.0,4356.0,1925.0,0,0,1,0,0.0,0
Playa-del-Rey,2523 3rd St,0,1,4750000.0,4.0,5.0,4722.0,6098.0,1936.0,1,0,1,0,0.0,0
Playa-del-Rey,8160 Manitoba St Unit 109,1,0,840000.0,2.0,2.0,1197.0,1197.0,1979.0,0,1,1,0,0.0,0
Playa-del-Rey,149 Hart Ave,0,1,3250000.0,3.0,4.0,3096.0,2178.0,1990.0,1,1,3,0,2.0,0
Playa-del-Rey,659 Broadway St,0,1,2800000.0,4.0,4.0,3200.0,4792.0,2016.0,1,0,1,0,0.0,0
Playa-del-Rey,8300 Manitoba St Unit 315,1,0,800000.0,2.0,2.0,940.0,940.0,1984.0,1,1,1,0,4.0,0
Playa-del-Rey,116 1/2 Pacific St Unit 2,1,0,2496800.0,3.0,3.0,1950.0,1950.0,1982.0,1,0,3,1,2.0,0
Playa-del-Rey,7624 W 83rd St,0,1,2630000.0,5.0,3.0,3005.0,4792.0,1968.0,1,1,2,1,2.0,0
Playa-del-Rey,834 Pine St,0,1,2550000.0,4.0,2.0,1566.0,6098.0,1947.0,0,0,1,0,0.0,0
Playa-del-Rey,7369 W 85th St,0,1,1700000.0,3.0,2.0,1742.0,5227.0,1942.0,0,0,1,0,0.0,0
Playa-del-Rey,8130 Redlands St Unit 2,1,0,830000.0,2.0,3.0,1242.0,1242.0,1968.0,0,1,2,0,0.0,0
Playa-del-Rey,8110 Manitoba St Unit 214,1,0,725000.0,2.0,1.0,906.0,906.0,1983.0,1,1,1,0,0.0,0
Playa-del-Rey,130 Ocean Park Blvd Unit 332,1,0,1320000.0,1.0,2.0,1146.0,1146.0,1987.0,1,1,1,0,2.0,0
Playa-del-Rey,3633 Greenwood Ave,0,1,1475000.0,2.0,2.0,1188.0,4356.0,1948.0,0,0,1,0,0.0,0
Playa-del-Rey,1115 Lake St,0,1,2350000.0,4.0,3.0,1964.0,5227.0,1957.0,1,1,1,0,0.0,0
Playa-del-Rey,7306 Trask Ave,0,1,2300000.0,4.0,3.0,2230.0,5663.0,1928.0,1,0,1,0,0.0,0
Playa-del-Rey,230 Carroll Canal,0,1,3675000.0,3.0,3.0,2137.0,2614.0,1967.0,1,1,2,1,2.0,0
Playa-del-Rey,215 W Palm Ave Unit 102,1,0,735000.0,2.0,2.0,1136.0,1136.0,1981.0,1,1,1,0,2.0,0
Playa-del-Rey,255 Main St Unit 202,1,0,1080000.0,2.0,2.0,1188.0,1188.0,1989.0,1,1,1,1,2.0,0
Playa-del-Rey,6462 W 87th Pl,0,1,1090000.0,3.0,2.0,1090.0,6098.0,1944.0,0,0,1,0,0.0,0
Playa-del-Rey,12615 Westminster Ave,0,1,4350000.0,4.0,5.0,3618.0,6534.0,2020.0,1,1,1,0,0.0,0
Playa-del-Rey,310 Washington Blvd Unit 606,1,0,1900000.0,3.0,3.0,2080.0,2080.0,2012.0,1,0,1,0,0.0,0
Playa-del-Rey,2009 Dell Ave,0,1,950000.0,1.0,1.0,484.0,1307.0,1922.0,0,0,1,0,0.0,0
Playa-del-Rey,630 Rose Ave Unit 4,1,0,1320000.0,1.0,2.0,1260.0,1260.0,1989.0,1,0,1,0,0.0,0
Playa-del-Rey,7301 W Manchester Ave Unit 113,1,0,930000.0,3.0,3.0,1496.0,1496.0,2001.0,1,1,1,0,0.0,0
Playa-del-Rey,759 Yucca St,0,1,1906775.0,4.0,3.0,2119.0,4792.0,1969.0,1,1,2,1,4.0,0
Playa-del-Rey,8018 Stewart Ave,0,1,1400000.0,4.0,3.0,1913.0,6098.0,1945.0,0,1,1,0,0.0,0
Playa-del-Rey,630 Westminster Ave,0,1,1830000.0,2.0,1.0,788.0,4792.0,1920.0,0,0,1,0,0.0,0
Playa-del-Rey,13320 PH 404 Beach Ave Unit 404,1,0,1550000.0,1.0,3.0,2040.0,2040.0,2006.0,0,0,1,1,2.0,0
Playa-del-Rey,770 W Imperial Ave Unit 98,1,0,442500.0,1.0,1.0,700.0,700.0,1966.0,1,0,1,0,1.0,0
Playa-del-Rey,7330 Trask Ave,0,1,2885000.0,5.0,4.0,3294.0,5663.0,1925.0,1,1,1,0,0.0,0
Playa-del-Rey,3119 Via Dolce Unit 115,1,0,1300000.0,2.0,3.0,1770.0,1770.0,2010.0,1,0,1,0,0.0,0
Playa-del-Rey,1724 Washington Way,0,1,2150000.0,2.0,1.0,1218.0,3920.0,1925.0,0,1,1,0,0.0,0
Playa-del-Rey,3504 Rosewood Ave,0,1,2364500.0,3.0,3.0,2147.0,6098.0,1940.0,0,1,1,0,0.0,0
Playa-del-Rey,722 Marine St,0,1,3000000.0,4.0,3.0,2471.0,2178.0,2017.0,1,0,1,0,0.0,0
Playa-del-Rey,423 W Maple Ave,0,1,1771500.0,4.0,2.0,1649.0,10454.0,1912.0,1,1,1,1,1.0,0
Playa-del-Rey,512 Brooks Ave Unit 5,1,0,1920000.0,3.0,3.0,2356.0,2356.0,2008.0,1,1,1,0,0.0,0
Playa-del-Rey,6707 W 87th Pl,0,1,1100000.0,3.0,2.0,1652.0,5227.0,1948.0,1,1,1,0,0.0,0
Playa-del-Rey,844 1/2 California Ave,0,1,2200000.0,3.0,5.0,2707.0,1742.0,2009.0,1,0,1,0,0.0,0
Playa-del-Rey,8906 Villanova Ave,0,1,1975500.0,3.0,3.0,2134.0,6970.0,1953.0,0,1,1,0,0.0,0
Playa-del-Rey,202 W Sycamore Ave,0,1,2220000.0,3.0,1.0,1278.0,10454.0,1947.0,1,0,1,0,2.0,0
Playa-del-Rey,405 Sherman Canal,0,1,3500000.0,4.0,4.0,3936.0,2614.0,2000.0,1,1,1,0,0.0,0
Playa-del-Rey,3009 Ocean Front Walk,0,1,2840000.0,2.0,2.0,1580.0,2178.0,2008.0,1,1,1,0,0.0,0
Playa-del-Rey,2222 5th St Unit 103,1,0,1185000.0,2.0,2.0,1397.0,1397.0,1990.0,1,0,1,0,0.0,0
Playa-del-Rey,8125 Redlands St Unit 104,1,0,875000.0,2.0,3.0,1246.0,1246.0,1975.0,0,1,2,0,2.0,0
Playa-del-Rey,4350 Via Dolce Unit 204,1,0,1000000.0,2.0,2.0,1532.0,1532.0,1974.0,1,0,1,0,0.0,0
Playa-del-Rey,1314 Ozone Ave,0,1,1925000.0,3.0,3.0,2165.0,5227.0,1964.0,0,1,2,1,2.0,0
Playa-del-Rey,235 Ocean Park Blvd Unit 3,1,0,2355000.0,3.0,3.0,1844.0,1844.0,2005.0,1,1,1,0,0.0,0
Playa-del-Rey,640 Milwood Ave,0,1,6900000.0,4.0,5.0,3614.0,5227.0,2022.0,0,0,1,0,0.0,0
Playa-del-Rey,8512 Tuscany Ave Unit 322,1,0,850000.0,2.0,2.0,1109.0,1109.0,1986.0,1,0,1,0,0.0,0
Playa-del-Rey,4616 Glencoe Ave Unit 6,1,0,1077000.0,2.0,2.0,1153.0,1153.0,1978.0,0,1,1,0,0.0,0
Playa-del-Rey,406 Grand Blvd,0,1,3500000.0,4.0,5.0,3400.0,2178.0,2015.0,1,1,1,0,0.0,0
Playa-del-Rey,255 Main St Unit 301,1,0,1600000.0,2.0,2.0,1620.0,1620.0,1989.0,1,0,1,0,0.0,0
Playa-del-Rey,8180 Manitoba St Unit 223,1,0,885000.0,2.0,2.0,1301.0,1301.0,1981.0,1,1,1,0,2.0,0
Playa-del-Rey,8114 Manitoba St Unit 204,1,0,720000.0,1.0,1.0,972.0,972.0,1983.0,1,1,2,0,0.0,0
Playa-del-Rey,3111 Via Dolce Unit 405,1,0,1300000.0,2.0,3.0,1420.0,1420.0,2010.0,1,0,1,0,0.0,0
Playa-del-Rey,8163 Redlands St Unit 7,1,0,523000.0,1.0,1.0,703.0,703.0,1973.0,1,1,1,0,2.0,0
Playa-del-Rey,116 Mast Mall,0,1,3220000.0,5.0,6.0,4884.0,3049.0,1990.0,1,0,1,0,0.0,0
Playa-del-Rey,2100 Abbot Kinney Blvd Unit C,1,0,2100000.0,2.0,3.0,2867.0,2867.0,1923.0,0,0,1,0,0.0,0
Playa-del-Rey,7324 Vista Del Mar Ln,0,1,2750000.0,4.0,3.0,2602.0,8712.0,1925.0,1,1,2,0,4.0,0
Playa-del-Rey,2930 Glenn Ave,0,1,2553800.0,3.0,3.0,2089.0,4792.0,1967.0,1,1,1,0,0.0,0
Playa-del-Rey,668 Marr St,0,1,1199900.0,2.0,1.0,798.0,2614.0,1953.0,0,0,1,1,1.0,0
Playa-del-Rey,818 Palms Blvd,0,1,2415000.0,3.0,3.0,1310.0,5227.0,1923.0,0,0,1,0,0.0,0
Playa-del-Rey,8650 Gulana Ave Unit C2055,1,0,640000.0,2.0,2.0,1050.0,1050.0,1971.0,1,0,1,0,2.0,0
Playa-del-Rey,12701 Marco Pl,0,1,1950000.0,3.0,2.0,1550.0,5663.0,1950.0,0,1,1,0,0.0,0
Playa-del-Rey,8160 Manitoba St Unit 211,1,0,829000.0,2.0,2.0,1197.0,1197.0,1979.0,1,1,1,0,2.0,0
Playa-del-Rey,12541 Mitchell Ave,0,1,1465000.0,4.0,2.0,1358.0,5663.0,1939.0,0,0,1,0,0.0,0
Playa-del-Rey,7740 Redlands St Unit G2094,1,0,590000.0,1.0,1.0,718.0,718.0,1971.0,1,0,3,0,2.0,0
Playa-del-Rey,3101 3rd St Unit 2,1,0,770000.0,1.0,1.0,498.0,498.0,1956.0,1,0,2,0,1.0,0
Playa-del-Rey,1413 Ocean Park Blvd Unit 2,1,0,1310000.0,3.0,3.0,1408.0,1408.0,1979.0,0,1,1,0,0.0,0
Playa-del-Rey,212 Marine St Unit 308,1,0,1500000.0,2.0,2.0,1770.0,1770.0,2006.0,1,0,1,0,0.0,0
Playa-del-Rey,17 N Venice Blvd,0,1,3565000.0,4.0,4.0,3846.0,2178.0,2005.0,1,1,1,0,0.0,0
Playa-del-Rey,1 Topsail St Unit 103,1,0,4800000.0,4.0,4.0,2337.0,2337.0,1978.0,1,1,2,1,2.0,0
Playa-del-Rey,8340 Manitoba St Unit 7,1,0,570000.0,1.0,1.0,780.0,780.0,1969.0,1,0,1,0,1.0,0
Playa-del-Rey,4300 Via Dolce Unit 217,1,0,875000.0,2.0,2.0,1590.0,1590.0,1974.0,1,1,1,0,0.0,0
Playa-del-Rey,126 Pacific St Unit 1,1,0,2026129.0,2.0,3.0,1736.0,1736.0,2007.0,1,1,1,0,0.0,0
